year,month,month_name,date,state,municipality,category,category_es,category_group,category_raw,incident_count,incidents_per_100k,change_vs_prior_year_pct,source
2023,9,September,2023-09-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,21,7.0616,-34.38,SESNSP
2023,9,September,2023-09-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,5,1.6813,-16.67,SESNSP
2023,9,September,2023-09-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,10,3.3627,-76.19,SESNSP
2023,9,September,2023-09-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,4,1.3451,-20.00,SESNSP
2023,9,September,2023-09-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,45,15.1320,150.00,SESNSP
2023,9,September,2023-09-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,3,1.0088,N/A,SESNSP
2023,9,September,2023-09-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,15,5.0440,36.36,SESNSP
2023,9,September,2023-09-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,50,16.8133,19.05,SESNSP
2023,9,September,2023-09-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,53,17.8221,130.43,SESNSP
2023,10,October,2023-10-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,40,13.4507,14.29,SESNSP
2023,10,October,2023-10-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,12,4.0352,-36.84,SESNSP
2023,10,October,2023-10-01,Jalisco,Puerto Vallarta,Burglary (Violent),Robo a Casa con Violencia,Property Crime,Robo a casa habitación con violencia,3,1.0088,200.00,SESNSP
2023,10,October,2023-10-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,17,5.7165,-5.56,SESNSP
2023,10,October,2023-10-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,67,22.5299,8.06,SESNSP
2023,10,October,2023-10-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,2,0.6725,-60.00,SESNSP
2023,10,October,2023-10-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,33,11.0968,17.86,SESNSP
2023,10,October,2023-10-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,1,0.3363,0.00,SESNSP
2023,10,October,2023-10-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,32,10.7605,14.29,SESNSP
2023,10,October,2023-10-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,5,1.6813,-44.44,SESNSP
2023,10,October,2023-10-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,11,3.6989,-69.44,SESNSP
2023,10,October,2023-10-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,3,1.0088,-40.00,SESNSP
2023,10,October,2023-10-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,24,8.0704,166.67,SESNSP
2023,10,October,2023-10-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,1,0.3363,-75.00,SESNSP
2023,10,October,2023-10-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,10,3.3627,100.00,SESNSP
2023,10,October,2023-10-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,50,16.8133,108.33,SESNSP
2023,10,October,2023-10-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,39,13.1144,39.29,SESNSP
2023,11,November,2023-11-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,37,12.4419,27.59,SESNSP
2023,11,November,2023-11-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,23,7.7341,187.50,SESNSP
2023,11,November,2023-11-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,14,4.7077,-30.00,SESNSP
2023,11,November,2023-11-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,50,16.8133,-13.79,SESNSP
2023,11,November,2023-11-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,3,1.0088,-57.14,SESNSP
2023,11,November,2023-11-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,49,16.4771,75.00,SESNSP
2023,11,November,2023-11-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,2,0.6725,100.00,SESNSP
2023,11,November,2023-11-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,32,10.7605,-25.58,SESNSP
2023,11,November,2023-11-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,7,2.3539,0.00,SESNSP
2023,11,November,2023-11-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,9,3.0264,28.57,SESNSP
2023,11,November,2023-11-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,5,1.6813,0.00,SESNSP
2023,11,November,2023-11-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,16,5.3803,-20.00,SESNSP
2023,11,November,2023-11-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,11,3.6989,37.50,SESNSP
2023,11,November,2023-11-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,48,16.1408,77.78,SESNSP
2023,11,November,2023-11-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,25,8.4067,-43.18,SESNSP
2023,12,December,2023-12-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,40,13.4507,53.85,SESNSP
2023,12,December,2023-12-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,15,5.0440,-6.25,SESNSP
2023,12,December,2023-12-01,Jalisco,Puerto Vallarta,Burglary (Violent),Robo a Casa con Violencia,Property Crime,Robo a casa habitación con violencia,2,0.6725,100.00,SESNSP
2023,12,December,2023-12-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,14,4.7077,-26.32,SESNSP
2023,12,December,2023-12-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,49,16.4771,-14.04,SESNSP
2023,12,December,2023-12-01,Jalisco,Puerto Vallarta,Drug Dealing,Narcomenudeo,Federal / Drug Crime,Narcomenudeo,2,0.6725,0.00,SESNSP
2023,12,December,2023-12-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,3,1.0088,-62.50,SESNSP
2023,12,December,2023-12-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,29,9.7517,-6.45,SESNSP
2023,12,December,2023-12-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,3,1.0088,200.00,SESNSP
2023,12,December,2023-12-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,23,7.7341,-36.11,SESNSP
2023,12,December,2023-12-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,7,2.3539,-22.22,SESNSP
2023,12,December,2023-12-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,11,3.6989,266.67,SESNSP
2023,12,December,2023-12-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,5,1.6813,66.67,SESNSP
2023,12,December,2023-12-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,26,8.7429,8.33,SESNSP
2023,12,December,2023-12-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,14,4.7077,16.67,SESNSP
2023,12,December,2023-12-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,43,14.4595,65.38,SESNSP
2023,12,December,2023-12-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,55,18.4947,17.02,SESNSP
2024,1,January,2024-01-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,38,12.7781,40.74,SESNSP
2024,1,January,2024-01-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,11,3.6989,0.00,SESNSP
2024,1,January,2024-01-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,10,3.3627,-37.50,SESNSP
2024,1,January,2024-01-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,62,20.8485,8.77,SESNSP
2024,1,January,2024-01-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,3,1.0088,-25.00,SESNSP
2024,1,January,2024-01-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,54,18.1584,31.71,SESNSP
2024,1,January,2024-01-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,1,0.3363,-50.00,SESNSP
2024,1,January,2024-01-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,33,11.0968,-17.50,SESNSP
2024,1,January,2024-01-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,13,4.3715,30.00,SESNSP
2024,1,January,2024-01-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,13,4.3715,-18.75,SESNSP
2024,1,January,2024-01-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,3,1.0088,-25.00,SESNSP
2024,1,January,2024-01-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,28,9.4155,47.37,SESNSP
2024,1,January,2024-01-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,4,1.3451,-55.56,SESNSP
2024,1,January,2024-01-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,37,12.4419,-5.13,SESNSP
2024,1,January,2024-01-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,42,14.1232,-17.65,SESNSP
2024,2,February,2024-02-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,46,15.4683,15.00,SESNSP
2024,2,February,2024-02-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,7,2.3539,-46.15,SESNSP
2024,2,February,2024-02-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,9,3.0264,-55.00,SESNSP
2024,2,February,2024-02-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,57,19.1672,9.62,SESNSP
2024,2,February,2024-02-01,Jalisco,Puerto Vallarta,Drug Dealing,Narcomenudeo,Federal / Drug Crime,Narcomenudeo,3,1.0088,N/A,SESNSP
2024,2,February,2024-02-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,2,0.6725,-66.67,SESNSP
2024,2,February,2024-02-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,47,15.8045,20.51,SESNSP
2024,2,February,2024-02-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,39,13.1144,18.18,SESNSP
2024,2,February,2024-02-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,2,0.6725,-71.43,SESNSP
2024,2,February,2024-02-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,9,3.0264,0.00,SESNSP
2024,2,February,2024-02-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,7,2.3539,40.00,SESNSP
2024,2,February,2024-02-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,30,10.0880,57.89,SESNSP
2024,2,February,2024-02-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,1,0.3363,N/A,SESNSP
2024,2,February,2024-02-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,11,3.6989,57.14,SESNSP
2024,2,February,2024-02-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,38,12.7781,58.33,SESNSP
2024,2,February,2024-02-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,40,13.4507,-2.44,SESNSP
2024,3,March,2024-03-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,37,12.4419,23.33,SESNSP
2024,3,March,2024-03-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,9,3.0264,-40.00,SESNSP
2024,3,March,2024-03-01,Jalisco,Puerto Vallarta,Burglary (Violent),Robo a Casa con Violencia,Property Crime,Robo a casa habitación con violencia,1,0.3363,N/A,SESNSP
2024,3,March,2024-03-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,18,6.0528,-5.26,SESNSP
2024,3,March,2024-03-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,37,12.4419,-42.19,SESNSP
2024,3,March,2024-03-01,Jalisco,Puerto Vallarta,Drug Dealing,Narcomenudeo,Federal / Drug Crime,Narcomenudeo,2,0.6725,N/A,SESNSP
2024,3,March,2024-03-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,4,1.3451,-20.00,SESNSP
2024,3,March,2024-03-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,35,11.7693,-25.53,SESNSP
2024,3,March,2024-03-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,5,1.6813,N/A,SESNSP
2024,3,March,2024-03-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,29,9.7517,-12.12,SESNSP
2024,3,March,2024-03-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,12,4.0352,-7.69,SESNSP
2024,3,March,2024-03-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,7,2.3539,-46.15,SESNSP
2024,3,March,2024-03-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,1,0.3363,-83.33,SESNSP
2024,3,March,2024-03-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,29,9.7517,-19.44,SESNSP
2024,3,March,2024-03-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,4,1.3451,33.33,SESNSP
2024,3,March,2024-03-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,10,3.3627,-23.08,SESNSP
2024,3,March,2024-03-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,38,12.7781,2.70,SESNSP
2024,3,March,2024-03-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,54,18.1584,20.00,SESNSP
2024,4,April,2024-04-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,41,13.7869,5.13,SESNSP
2024,4,April,2024-04-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,14,4.7077,27.27,SESNSP
2024,4,April,2024-04-01,Jalisco,Puerto Vallarta,Burglary (Violent),Robo a Casa con Violencia,Property Crime,Robo a casa habitación con violencia,1,0.3363,N/A,SESNSP
2024,4,April,2024-04-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,14,4.7077,16.67,SESNSP
2024,4,April,2024-04-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,56,18.8309,-20.00,SESNSP
2024,4,April,2024-04-01,Jalisco,Puerto Vallarta,Drug Dealing,Narcomenudeo,Federal / Drug Crime,Narcomenudeo,2,0.6725,0.00,SESNSP
2024,4,April,2024-04-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,2,0.6725,100.00,SESNSP
2024,4,April,2024-04-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,44,14.7957,18.92,SESNSP
2024,4,April,2024-04-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,3,1.0088,200.00,SESNSP
2024,4,April,2024-04-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,37,12.4419,37.04,SESNSP
2024,4,April,2024-04-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,12,4.0352,-14.29,SESNSP
2024,4,April,2024-04-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,9,3.0264,50.00,SESNSP
2024,4,April,2024-04-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,1,0.3363,0.00,SESNSP
2024,4,April,2024-04-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,32,10.7605,18.52,SESNSP
2024,4,April,2024-04-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,17,5.7165,41.67,SESNSP
2024,4,April,2024-04-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,45,15.1320,50.00,SESNSP
2024,4,April,2024-04-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,42,14.1232,7.69,SESNSP
2024,5,May,2024-05-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,47,15.8045,11.90,SESNSP
2024,5,May,2024-05-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,9,3.0264,-43.75,SESNSP
2024,5,May,2024-05-01,Jalisco,Puerto Vallarta,Burglary (Violent),Robo a Casa con Violencia,Property Crime,Robo a casa habitación con violencia,1,0.3363,N/A,SESNSP
2024,5,May,2024-05-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,12,4.0352,9.09,SESNSP
2024,5,May,2024-05-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,67,22.5299,8.06,SESNSP
2024,5,May,2024-05-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,49,16.4771,11.36,SESNSP
2024,5,May,2024-05-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,1,0.3363,-66.67,SESNSP
2024,5,May,2024-05-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,25,8.4067,-7.41,SESNSP
2024,5,May,2024-05-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,8,2.6901,33.33,SESNSP
2024,5,May,2024-05-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,9,3.0264,125.00,SESNSP
2024,5,May,2024-05-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,31,10.4243,34.78,SESNSP
2024,5,May,2024-05-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,2,0.6725,0.00,SESNSP
2024,5,May,2024-05-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,4,1.3451,-76.47,SESNSP
2024,5,May,2024-05-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,41,13.7869,-2.38,SESNSP
2024,5,May,2024-05-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,37,12.4419,-2.63,SESNSP
2024,6,June,2024-06-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,33,11.0968,-23.26,SESNSP
2024,6,June,2024-06-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,12,4.0352,9.09,SESNSP
2024,6,June,2024-06-01,Jalisco,Puerto Vallarta,Burglary (Violent),Robo a Casa con Violencia,Property Crime,Robo a casa habitación con violencia,1,0.3363,N/A,SESNSP
2024,6,June,2024-06-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,21,7.0616,31.25,SESNSP
2024,6,June,2024-06-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,53,17.8221,-29.33,SESNSP
2024,6,June,2024-06-01,Jalisco,Puerto Vallarta,Drug Dealing,Narcomenudeo,Federal / Drug Crime,Narcomenudeo,2,0.6725,N/A,SESNSP
2024,6,June,2024-06-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,1,0.3363,-66.67,SESNSP
2024,6,June,2024-06-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,34,11.4331,-17.07,SESNSP
2024,6,June,2024-06-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,1,0.3363,-80.00,SESNSP
2024,6,June,2024-06-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,24,8.0704,-20.00,SESNSP
2024,6,June,2024-06-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,8,2.6901,-27.27,SESNSP
2024,6,June,2024-06-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,11,3.6989,0.00,SESNSP
2024,6,June,2024-06-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,3,1.0088,-25.00,SESNSP
2024,6,June,2024-06-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,21,7.0616,-32.26,SESNSP
2024,6,June,2024-06-01,Jalisco,Puerto Vallarta,Sexual Harassment,Acoso/Hostigamiento Sexual,Sexual Crime,Acoso/Hostigamiento sexual,2,0.6725,N/A,SESNSP
2024,6,June,2024-06-01,Jalisco,Puerto Vallarta,Street Robbery,Robo a Transeúnte,Property Crime,Robo a transeúnte en vía pública,10,3.3627,150.00,SESNSP
2024,6,June,2024-06-01,Jalisco,Puerto Vallarta,Threats,Amenazas,Domestic & Social,Amenazas,53,17.8221,1.92,SESNSP
2024,6,June,2024-06-01,Jalisco,Puerto Vallarta,Vehicle Theft,Robo de Vehículo,Property Crime,Robo de vehículo automotor,32,10.7605,14.29,SESNSP
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Assault / Bodily Harm,Lesiones Dolosas,Violent Crime,Lesiones dolosas,42,14.1232,-2.33,SESNSP
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Burglary (Non-Violent),Robo a Casa sin Violencia,Property Crime,Robo a casa habitación sin violencia,16,5.3803,-20.00,SESNSP
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Burglary (Violent),Robo a Casa con Violencia,Property Crime,Robo a casa habitación con violencia,1,0.3363,N/A,SESNSP
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Business Robbery,Robo a Negocio,Property Crime,Robo a negocio,8,2.6901,-46.67,SESNSP
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Domestic Violence,Violencia Familiar,Domestic & Social,Violencia familiar,50,16.8133,-29.58,SESNSP
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Extortion,Extorsión,Violent Crime,Extorsión,1,0.3363,-80.00,SESNSP
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Femicide,Feminicidio,Violent Crime,Feminicidio,1,0.3363,N/A,SESNSP
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Fraud,Fraude,Property Crime,Fraude,27,9.0792,-56.45,SESNSP
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Homicide,Homicidio Doloso,Violent Crime,Homicidio doloso,2,0.6725,-33.33,SESNSP
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Other Robbery,Otros Robos,Property Crime,Otros robos,21,7.0616,-44.74,SESNSP
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Other Sexual Crimes,Otros Delitos Sexuales,Sexual Crime,Otros delitos vs libertad sexual,8,2.6901,-57.89,SESNSP
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Property Damage,Daño a la Propiedad,Property Crime,Daño a la propiedad,7,2.3539,-36.36,SESNSP
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Rape,Violación,Sexual Crime,Violación simple / equiparada,5,1.6813,66.67,SESNSP
2024,7,July,2024-07-01,Jalisco,Puerto Vallarta,Sexual Abuse,Abuso Sexual,Sexual Crime,Abuso sexual,25,8.4067,-26.47,SESNSP
